,listing_name,price,depreciation,reg_date,eng_cap,mileage,veh_type,brand,model
9048,Toyota Hiace 2.0A DX,80988.0,8620.0,2022-01-27,1998.0,,Van,Toyota,Hiace 2.0A DX
9049,BMW Z4 sDrive35i (COE till 09/2030),116800.0,14500.0,2010-09-23,2979.0,110000.0,Sports,BMW,Z4 sDrive35i (COE till 09/2030)
9050,Honda Civic 1.6A VTi,96000.0,13890.0,2018-11-13,1597.0,63000.0,Sedan,Honda,Civic 1.6A VTi
9051,Mazda CX-5 2.0A,105000.0,15020.0,2018-10-31,1998.0,71000.0,SUV,Mazda,CX-5 2.0A
9052,Volvo V40 T2,65888.0,14210.0,2016-08-23,1498.0,41000.0,Hatchback,Volvo,V40 T2
9053,Honda Civic 1.8A VTi-S GL (COE till 10/2024),29888.0,14170.0,2009-10-14,1799.0,,Sedan,Honda,Civic 1.8A VTi-S GL (COE till 10/2024)
9054,BMW 2 Series 216d Gran Tourer Luxury,85000.0,16390.0,2017-01-25,1496.0,97000.0,MPV,BMW,2 Series 216d Gran Tourer Luxury
9055,Honda Stream 1.8A RSZ (COE till 03/2029),65800.0,10010.0,2009-05-16,1799.0,,MPV,Honda,Stream 1.8A RSZ (COE till 03/2029)
9056,Toyota Harrier 2.0A Premium Panoramic Roof,97888.0,17190.0,2017-05-12,1986.0,64327.0,SUV,Toyota,Harrier 2.0A Premium Panoramic Roof
9057,Peugeot RCZ 1.6M Turbo (New 10-yr COE),121000.0,12090.0,2012-09-10,1598.0,162000.0,Sports,Peugeot,RCZ 1.6M Turbo (New 10-yr COE)
9058,Hino FS1EKND Tipper,143800.0,23000.0,2018-12-04,12913.0,,Truck,Hino,FS1EKND Tipper
9059,Lexus RX270 (COE till 08/2031),136888.0,15220.0,2011-09-02,2672.0,85000.0,SUV,Lexus,RX270 (COE till 08/2031)
9060,Mercedes-Benz CLA-Class CLA180,73400.0,19880.0,2015-09-15,1595.0,89375.0,Luxury,Mercedes-Benz,CLA-Class CLA180
9061,MINI Cooper Cabriolet 1.6M (COE till 12/2030),82800.0,9940.0,2011-02-11,1598.0,93000.0,Sports,MINI,Cooper Cabriolet 1.6M (COE till 12/2030)
9062,Mercedes-Benz GLA-Class GLA200 AMG Line Premium Plus,245800.0,23170.0,2022-03-21,1332.0,8000.0,SUV,Mercedes-Benz,GLA-Class GLA200 AMG Line Premium Plus
9063,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,111872.0,17690.0,2018-03-28,1997.0,35005.0,SUV,Nissan,X-Trail 2.0A Premium 7-Seater Sunroof
9064,Mitsubishi Fuso Canter FEB21,39800.0,15490.0,2015-03-31,2998.0,138250.0,Truck,Mitsubishi,Fuso Canter FEB21
9065,Suzuki Every Turbo,66800.0,6700.0,2022-08-22,658.0,,Van,Suzuki,Every Turbo
9066,Nissan NV200 1.6A DX,57800.0,8130.0,2019-10-14,1597.0,,Van,Nissan,NV200 1.6A DX
9067,Audi Q2 1.0A TFSI S-tronic,113888.0,15470.0,2019-03-22,999.0,58783.0,SUV,Audi,Q2 1.0A TFSI S-tronic
9068,Honda Shuttle Hybrid 1.5A,83800.0,14010.0,2018-06-23,1496.0,88100.0,Stationwagon,Honda,Shuttle Hybrid 1.5A
9069,Mazda 5 2.0A Sunroof (OPC),67800.0,11800.0,2017-08-01,1998.0,52000.0,MPV,Mazda,5 2.0A Sunroof (OPC)
9070,Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC Premium Plus,257800.0,26080.0,2020-12-24,1991.0,27000.0,SUV,Mercedes-Benz,GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC Premium Plus
9071,Fiat Doblo Cargo Maxi 1.6A Multijet Glaze,43888.0,9340.0,2017-05-17,1598.0,,Van,Fiat,Doblo Cargo Maxi 1.6A Multijet Glaze
9072,Volkswagen Transporter T6 2.0A,69800.0,9910.0,2019-09-20,1968.0,12500.0,Van,Volkswagen,Transporter T6 2.0A
9073,Mercedes-Benz E-Class E220 (COE till 08/2025),43800.0,14670.0,1995-08-30,2199.0,265000.0,Luxury,Mercedes-Benz,E-Class E220 (COE till 08/2025)
9074,Mercedes-Benz SLK-Class SLK200 ML (COE till 04/2026),51888.0,14270.0,2006-04-24,1796.0,150300.0,Sports,Mercedes-Benz,SLK-Class SLK200 ML (COE till 04/2026)
9075,BMW 5 Series 523i (COE till 05/2031),99800.0,11420.0,2011-06-01,2497.0,118000.0,Luxury,BMW,5 Series 523i (COE till 05/2031)
9076,Honda Civic 1.6A VTi,84800.0,14350.0,2017-11-24,1597.0,93000.0,Sedan,Honda,Civic 1.6A VTi
9077,Alfa Romeo 2000 (COE till 04/2031),168800.0,19300.0,1983-10-28,1962.0,,Sports,Alfa,Romeo 2000 (COE till 04/2031)
9078,Mercedes-Benz E-Class E250,67500.0,20510.0,2014-07-02,1991.0,182000.0,Luxury,Mercedes-Benz,E-Class E250
9079,Toyota Corolla Altis 1.6A,14800.0,,2012-11-12,1598.0,150000.0,Sedan,Toyota,Corolla Altis 1.6A
9080,Nissan NV350 2.5A,57800.0,9840.0,2018-07-18,2488.0,,Van,Nissan,NV350 2.5A
9081,Hino XZU710R,86800.0,13260.0,2019-03-21,4009.0,42000.0,Truck,Hino,XZU710R
9082,Volkswagen Transporter 2.0M (COE till 09/2030),53800.0,6660.0,2010-10-07,1968.0,,Van,Volkswagen,Transporter 2.0M (COE till 09/2030)
9083,Mazda 5 2.0A Sunroof,75888.0,14260.0,2017-04-26,1998.0,47763.0,MPV,Mazda,5 2.0A Sunroof
9084,Mercedes-Benz E-Class E250 Avantgarde,140000.0,22010.0,2017-04-24,1991.0,76000.0,Luxury,Mercedes-Benz,E-Class E250 Avantgarde
9085,Mercedes-Benz B-Class B200 Progressive,174000.0,18480.0,2021-01-21,1332.0,37000.0,Hatchback,Mercedes-Benz,B-Class B200 Progressive
9086,Kia Cerato 1.6A GT Line SX Sunroof,129999.0,12550.0,2022-03-18,1591.0,4800.0,Sedan,Kia,Cerato 1.6A GT Line SX Sunroof
9087,Citroen Berlingo 1.5A BlueHDi,58800.0,8850.0,2019-04-26,1499.0,,Van,Citroen,Berlingo 1.5A BlueHDi
9088,Honda Fit Hybrid 1.5A,78388.0,12140.0,2018-10-26,1496.0,52125.0,Hatchback,Honda,Fit Hybrid 1.5A
9089,Mitsubishi Attrage 1.2A Sports,71800.0,10050.0,2019-07-26,1193.0,14000.0,Sedan,Mitsubishi,Attrage 1.2A Sports
9090,Toyota Alphard 2.5A S C-Package Moonroof,225800.0,27810.0,2019-08-08,2493.0,77500.0,MPV,Toyota,Alphard 2.5A S C-Package Moonroof
9091,Land Rover Discovery 2.0A Si4 SE 7-Seater Sunroof,305800.0,29040.0,2021-06-28,1997.0,26700.0,SUV,Land,Rover Discovery 2.0A Si4 SE 7-Seater Sunroof
9092,Honda Vezel Hybrid 1.5A X Honda Sensing,103888.0,13150.0,2019-10-25,1496.0,47532.0,SUV,Honda,Vezel Hybrid 1.5A X Honda Sensing
9093,Audi A4 1.8A TFSI MU,52800.0,16730.0,2015-02-27,1798.0,136000.0,Luxury,Audi,A4 1.8A TFSI MU
9094,Mitsubishi Attrage 1.2A (OPC),43800.0,8730.0,2017-05-29,1193.0,35046.0,Sedan,Mitsubishi,Attrage 1.2A (OPC)
9095,BMW X3 sDrive20i,195008.0,21100.0,2020-09-29,1998.0,31577.0,SUV,BMW,X3 sDrive20i
9096,Toyota Dyna 150 2.8M,100800.0,10440.0,2022-04-29,2755.0,5.0,Truck,Toyota,Dyna 150 2.8M
9097,Volkswagen Sportsvan 1.4A Highline Sunroof,84800.0,14550.0,2017-08-18,1395.0,31042.0,Hatchback,Volkswagen,Sportsvan 1.4A Highline Sunroof
9098,Honda Civic Type R 2.0M VTEC Turbo GT,150800.0,30040.0,2016-11-15,1996.0,110000.0,Sports,Honda,Civic Type R 2.0M VTEC Turbo GT
9099,Mitsubishi Fuso Canter FEB21,109800.0,11180.0,2022-06-28,2998.0,,Truck,Mitsubishi,Fuso Canter FEB21
9100,Mazda Axela 1.5A,54800.0,10760.0,2017-01-05,1496.0,57000.0,Sedan,Mazda,Axela 1.5A
9101,Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life Plus,141800.0,15460.0,2021-06-29,1498.0,13866.0,Hatchback,Volkswagen,Golf Mild Hybrid 1.5A eTSI DSG Life Plus
9103,BMW 2 Series 216i Gran Tourer Sport,130800.0,15610.0,2019-11-15,1499.0,27000.0,MPV,BMW,2 Series 216i Gran Tourer Sport
9104,Hyundai i30 1.6A Sunroof (COE till 02/2024),16800.0,11400.0,2009-02-25,1591.0,,Hatchback,Hyundai,i30 1.6A Sunroof (COE till 02/2024)
9105,BMW 5 Series 528i,111000.0,21140.0,2016-07-25,1997.0,111600.0,Luxury,BMW,5 Series 528i
9106,Porsche Cayenne Hybrid S 3.0A (COE till 04/2029),175000.0,26290.0,2010-09-15,2995.0,134400.0,SUV,Porsche,Cayenne Hybrid S 3.0A (COE till 04/2029)
9107,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,207800.0,26780.0,2019-03-21,1991.0,55852.0,SUV,Mercedes-Benz,GLC-Class GLC250 Coupe AMG Line 4MATIC
9108,Toyota Corolla Altis 1.6A (COE till 02/2024),18000.0,12370.0,2009-02-18,1598.0,125000.0,Sedan,Toyota,Corolla Altis 1.6A (COE till 02/2024)
9109,MG ZS Electric Deluxe,150000.0,15450.0,2022-05-18,,6000.0,SUV,MG,ZS Electric Deluxe
9110,Toyota Sienta 1.5A G,57000.0,14170.0,2016-05-25,1496.0,106000.0,MPV,Toyota,Sienta 1.5A G
9111,Hyundai Elantra 1.6A GLS S,64800.0,12010.0,2017-07-14,1591.0,,Sedan,Hyundai,Elantra 1.6A GLS S
9112,Mercedes-Benz CLA-Class CLA180,56300.0,20980.0,2014-11-26,1595.0,66200.0,Luxury,Mercedes-Benz,CLA-Class CLA180
9113,Nissan NV200 1.5M,34800.0,9510.0,2016-05-03,1461.0,,Van,Nissan,NV200 1.5M
9114,Nissan NV200 1.5M,15800.0,10500.0,2014-03-07,1461.0,,Van,Nissan,NV200 1.5M
9115,Nissan Pulsar 1.2A DIG-T,65800.0,12190.0,2017-10-07,1197.0,,Hatchback,Nissan,Pulsar 1.2A DIG-T
9116,Nissan Urvan NV350 2.0A,73888.0,7720.0,2022-03-30,1998.0,,Van,Nissan,Urvan NV350 2.0A
9117,Hyundai Veloster 1.6A GDi Turbo,93000.0,17380.0,2017-05-23,1591.0,91000.0,Hatchback,Hyundai,Veloster 1.6A GDi Turbo
9118,Mazda 6 2.0A (OPC),86888.0,14180.0,2018-03-14,1998.0,37000.0,Luxury,Mazda,6 2.0A (OPC)
9119,Skoda Superb 2.0A TSI Laurin & Klement,128268.0,15580.0,2019-10-15,1984.0,27500.0,Luxury,Skoda,Superb 2.0A TSI Laurin & Klement
9120,Volkswagen Golf GTI 5DR Sunroof (COE till 07/2030),110000.0,14020.0,2010-07-09,1984.0,,Sports,Volkswagen,Golf GTI 5DR Sunroof (COE till 07/2030)
9121,Porsche Macan Turbo 2.9A PDK,418800.0,40780.0,2022-06-27,2894.0,1750.0,SUV,Porsche,Macan Turbo 2.9A PDK
9122,Land Rover Discovery 2.0A Si4 SE 7-Seater Sunroof,195000.0,25300.0,2018-07-26,1997.0,101000.0,SUV,Land,Rover Discovery 2.0A Si4 SE 7-Seater Sunroof
9123,Mercedes-Benz A-Class A200 AMG Line,188800.0,24400.0,2019-08-15,1332.0,59000.0,Hatchback,Mercedes-Benz,A-Class A200 AMG Line
9124,Audi Q2 1.0A TFSI S-tronic,143800.0,15470.0,2021-02-27,999.0,12388.0,SUV,Audi,Q2 1.0A TFSI S-tronic
9125,Mercedes-Benz C-Class C180 Coupe,175100.0,21050.0,2019-10-18,1595.0,40810.0,Sports,Mercedes-Benz,C-Class C180 Coupe
9126,Toyota Dyna 150 2.8A,93800.0,10060.0,2021-12-31,2755.0,,Truck,Toyota,Dyna 150 2.8A
9127,Peugeot Partner 1.6M HDi,17800.0,9350.0,2014-07-31,1560.0,,Van,Peugeot,Partner 1.6M HDi
9128,Mitsubishi Fuso Canter FEB21,33800.0,17400.0,2014-08-14,2998.0,,Truck,Mitsubishi,Fuso Canter FEB21
9129,Nissan Cabstar,69800.0,7710.0,2021-09-24,1998.0,,Truck,Nissan,Cabstar
9130,Lexus UX200 Executive,149000.0,18040.0,2019-10-18,1987.0,39000.0,SUV,Lexus,UX200 Executive
9131,Porsche Macan S 2.9A PDK Panoramic Roof,448999.0,41070.0,2022-03-25,2894.0,8000.0,SUV,Porsche,Macan S 2.9A PDK Panoramic Roof
9132,Volkswagen Golf Cabriolet 1.6M GL (COE till 02/2032),55000.0,5780.0,2022-02-28,1595.0,,Sports,Volkswagen,Golf Cabriolet 1.6M GL (COE till 02/2032)
9133,Honda Vezel 1.5A X,68800.0,14350.0,2017-02-16,1496.0,41300.0,SUV,Honda,Vezel 1.5A X
9134,Nissan NV200 1.5M,23800.0,11050.0,2014-10-30,1461.0,95818.0,Van,Nissan,NV200 1.5M
9135,Mitsubishi Fuso Canter FE85 (New 5-yr COE),82000.0,16390.0,2013-03-21,4899.0,110000.0,Truck,Mitsubishi,Fuso Canter FE85 (New 5-yr COE)
9136,Volkswagen Golf 1.4A TSI (COE till 03/2029),74800.0,11380.0,2009-08-27,1390.0,,Hatchback,Volkswagen,Golf 1.4A TSI (COE till 03/2029)
9137,Honda Civic 1.5A VTEC Turbo Sunroof,91800.0,16260.0,2017-07-25,1498.0,74577.0,Sedan,Honda,Civic 1.5A VTEC Turbo Sunroof
9138,Lexus ES250 Executive Sunroof,116888.0,20770.0,2017-04-11,2494.0,39000.0,Luxury,Lexus,ES250 Executive Sunroof
9139,BMW 2 Series 218i Gran Coupe M-Sport,159800.0,16840.0,2020-11-25,1499.0,39085.0,Luxury,BMW,2 Series 218i Gran Coupe M-Sport
9140,Audi A3 Sportback 1.4A TFSI S-tronic Ambition,29800.0,17680.0,2013-11-28,1395.0,110000.0,Hatchback,Audi,A3 Sportback 1.4A TFSI S-tronic Ambition
9141,MINI Cooper S 2.0A 5DR,189800.0,19120.0,2021-07-26,1998.0,9700.0,Sports,MINI,Cooper S 2.0A 5DR
9142,Porsche Boxster 2.5A Tip (COE till 03/2023),20000.0,35100.0,1998-05-21,2480.0,,Sports,Porsche,Boxster 2.5A Tip (COE till 03/2023)
9143,Porsche 911 Carrera S Cabriolet 3.8A PDK (COE till 07/2030),420000.0,53100.0,2012-06-28,3800.0,44800.0,Sports,Porsche,911 Carrera S Cabriolet 3.8A PDK (COE till 07/2030)
9144,Peugeot 5008 Diesel 1.6A BlueHDi EAT6 Sunroof,56888.0,12850.0,2016-06-30,1560.0,138800.0,MPV,Peugeot,5008 Diesel 1.6A BlueHDi EAT6 Sunroof
9145,Toyota Vios 1.5A E,51800.0,12060.0,2016-05-27,1497.0,,Sedan,Toyota,Vios 1.5A E
9146,Scania P380 (COE till 04/2030),180000.0,23610.0,2010-04-19,11705.0,,Truck,Scania,P380 (COE till 04/2030)
9147,Hyundai Accent 1.4A,80888.0,10200.0,2020-02-28,1368.0,39722.0,Sedan,Hyundai,Accent 1.4A
9148,Honda Shuttle 1.5A G,83888.0,11820.0,2019-05-10,1496.0,41000.0,Stationwagon,Honda,Shuttle 1.5A G
9149,Honda Fit 1.3A G F-Package,75500.0,10730.0,2019-06-14,1317.0,42500.0,Hatchback,Honda,Fit 1.3A G F-Package
9150,Toyota Hiace 3.0M,40800.0,11630.0,2016-03-08,2982.0,150000.0,Bus,Toyota,Hiace 3.0M
9151,Maserati Levante S 3.0A GranSport,399000.0,39550.0,2020-12-14,2979.0,11000.0,SUV,Maserati,Levante S 3.0A GranSport
9152,Nissan NV350 2.5M,48800.0,10310.0,2017-05-30,2488.0,,Van,Nissan,NV350 2.5M
9153,Toyota Hiace 2.8A DX,68800.0,12040.0,2018-05-22,2754.0,70000.0,Van,Toyota,Hiace 2.8A DX
9154,Nissan GTR 3.8A (COE till 09/2028),298888.0,49770.0,2008-09-05,3799.0,9000.0,Sports,Nissan,GTR 3.8A (COE till 09/2028)
9155,Toyota Hiace 2.8A DX,79888.0,11820.0,2019-06-07,2754.0,,Van,Toyota,Hiace 2.8A DX
9156,Porsche Macan GTS 3.0A PDK,263000.0,42530.0,2017-04-26,2997.0,61000.0,SUV,Porsche,Macan GTS 3.0A PDK
9157,Honda Stream 1.8A RSZ (COE till 11/2023),15800.0,12900.0,2008-11-26,1799.0,130000.0,MPV,Honda,Stream 1.8A RSZ (COE till 11/2023)
9158,Volkswagen Beetle 1300 (COE till 03/2029),71888.0,10930.0,1968-07-09,1285.0,,Others,Volkswagen,Beetle 1300 (COE till 03/2029)
9159,Nissan MKB37 (COE till 03/2027),53800.0,11770.0,2012-04-16,7684.0,,Truck,Nissan,MKB37 (COE till 03/2027)
9160,Lexus IS Hybrid IS300h Executive,141800.0,19360.0,2018-11-01,2494.0,36000.0,Luxury,Lexus,IS Hybrid IS300h Executive
9161,Ferrari 488 Spider,910000.0,119870.0,2018-02-12,3902.0,41000.0,Sports,Ferrari,488 Spider
9162,Toyota Corolla Altis 1.6A Elegance,128800.0,12740.0,2021-12-03,1598.0,3102.0,Sedan,Toyota,Corolla Altis 1.6A Elegance
9163,Mazda 6 2.5A Luxury Sunroof,83800.0,14410.0,2017-06-30,2488.0,,Luxury,Mazda,6 2.5A Luxury Sunroof
9164,BMW 4 Series 420i Gran Coupe Sunroof,84800.0,23530.0,2015-05-28,1997.0,106000.0,Luxury,BMW,4 Series 420i Gran Coupe Sunroof
9165,Mitsubishi Colt Version-R 1.5M Turbo (COE till 09/2028),79800.0,13190.0,2008-09-22,1468.0,,Sports,Mitsubishi,Colt Version-R 1.5M Turbo (COE till 09/2028)
9166,Honda Vezel Hybrid 1.5A X,75778.0,14000.0,2017-11-28,1496.0,,SUV,Honda,Vezel Hybrid 1.5A X
9167,Mercedes-Benz A-Class A180 Style,76000.0,16060.0,2016-10-18,1595.0,152000.0,Hatchback,Mercedes-Benz,A-Class A180 Style
9168,Ferrari F430 F1 Spider (COE till 01/2028),355800.0,65960.0,2008-01-26,4308.0,45000.0,Sports,Ferrari,F430 F1 Spider (COE till 01/2028)
9169,Volvo XC60 T5 Momentum,172800.0,21940.0,2019-07-05,1969.0,32379.0,SUV,Volvo,XC60 T5 Momentum
9170,Honda Vezel Hybrid 1.5A X Honda Sensing,115800.0,12870.0,2020-11-11,1496.0,17817.0,SUV,Honda,Vezel Hybrid 1.5A X Honda Sensing
9171,Kia Rio HB 1.4A (COE till 01/2025),30000.0,12490.0,2010-01-29,1399.0,79300.0,Hatchback,Kia,Rio HB 1.4A (COE till 01/2025)
9172,Honda Vezel Hybrid 1.5A X,73800.0,14800.0,2017-06-29,1496.0,,SUV,Honda,Vezel Hybrid 1.5A X
9173,Mercedes-Benz C-Class C200 Coupe Mild Hybrid,196800.0,23720.0,2019-09-20,1497.0,35738.0,Sports,Mercedes-Benz,C-Class C200 Coupe Mild Hybrid
9174,Audi S5 Coupe 4.2A FSI Quattro (COE till 09/2029),91800.0,13030.0,2009-09-19,4163.0,50000.0,Sports,Audi,S5 Coupe 4.2A FSI Quattro (COE till 09/2029)
9175,Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC Premium Plus,262800.0,26790.0,2020-12-11,1991.0,31780.0,SUV,Mercedes-Benz,GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC Premium Plus
9176,Mercedes-Benz E-Class E250 CGI Cabriolet (COE till 10/2030),118000.0,14510.0,2010-10-22,1796.0,105819.0,Sports,Mercedes-Benz,E-Class E250 CGI Cabriolet (COE till 10/2030)
9177,Toyota RegiusAce 3.0A DX,58800.0,12730.0,2017-04-18,2982.0,,Bus,Toyota,RegiusAce 3.0A DX
9178,Toyota Land Cruiser 4.6A X,233800.0,29630.0,2019-04-24,4608.0,47588.0,SUV,Toyota,Land Cruiser 4.6A X
9179,Ferrari Roma,1046800.0,82000.0,2022-04-13,3855.0,88.0,Sports,Ferrari,Roma
9180,Porsche Macan S 3.0A PDK,189800.0,35590.0,2016-07-25,2997.0,54000.0,SUV,Porsche,Macan S 3.0A PDK
9181,SEAT Leon CUPRA 2.0A TSI DSG,168000.0,25790.0,2018-06-08,1984.0,,Sports,SEAT,Leon CUPRA 2.0A TSI DSG
9182,Audi A4 1.8A TFSI MU (COE till 12/2030),79500.0,9550.0,2011-04-14,1798.0,149000.0,Luxury,Audi,A4 1.8A TFSI MU (COE till 12/2030)
9183,Mercedes-Benz GLC-Class GLC300 Coupe AMG Line 4MATIC,269800.0,29750.0,2020-07-06,1991.0,36000.0,SUV,Mercedes-Benz,GLC-Class GLC300 Coupe AMG Line 4MATIC
9184,Mercedes-Benz GLA-Class GLA180 Urban Edition,120000.0,16270.0,2019-01-18,1595.0,47000.0,SUV,Mercedes-Benz,GLA-Class GLA180 Urban Edition
9185,Mitsubishi Lancer EX 1.5A Elegance (COE till 03/2030),70800.0,9380.0,2010-03-22,1499.0,,Sedan,Mitsubishi,Lancer EX 1.5A Elegance (COE till 03/2030)
9186,Toyota Corolla Altis 1.6A (COE till 05/2028),57800.0,10190.0,2008-05-06,1598.0,,Sedan,Toyota,Corolla Altis 1.6A (COE till 05/2028)
9187,Audi Q7 Mild Hybrid 3.0A Sport 55 TFSI Quattro Tip 7-Seater,364988.0,33280.0,2022-04-12,2999.0,50.0,SUV,Audi,Q7 Mild Hybrid 3.0A Sport 55 TFSI Quattro Tip 7-Seater
9188,Mercedes-Benz S-Class S500L Mild Hybrid AMG Line 4MATIC Premium Plus Executive,606800.0,,,2999.0,50.0,Luxury,Mercedes-Benz,S-Class S500L Mild Hybrid AMG Line 4MATIC Premium Plus Executive
9189,Porsche Macan S 3.0A PDK,173800.0,40400.0,2015-10-09,2997.0,101050.0,SUV,Porsche,Macan S 3.0A PDK
9190,BMW 5 Series 528i (COE till 04/2031),57800.0,,2021-08-20,2788.0,213000.0,Luxury,BMW,5 Series 528i (COE till 04/2031)
9191,Toyota Camry Hybrid 2.5A Ascent Sport,193888.0,,,2487.0,,Luxury,Toyota,Camry Hybrid 2.5A Ascent Sport
9192,Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line 4MATIC Premium,325888.0,,,1991.0,,SUV,Mercedes-Benz,GLC-Class GLC300 Coupe Mild Hybrid AMG Line 4MATIC Premium
9193,Mercedes-Benz E-Class E200 Mild Hybrid Sport,263888.0,,,1991.0,,Luxury,Mercedes-Benz,E-Class E200 Mild Hybrid Sport
9194,Porsche Macan Turbo 3.6A PDK,228888.0,73210.0,2014-08-13,3604.0,49000.0,SUV,Porsche,Macan Turbo 3.6A PDK
9195,Volkswagen Jetta Sport 1.4A TSI (New 10-yr COE),88800.0,8870.0,2012-09-27,1390.0,138000.0,Sedan,Volkswagen,Jetta Sport 1.4A TSI (New 10-yr COE)
9196,Volkswagen T-Cross 1.0A TSI R-Line,131988.0,13750.0,2021-06-04,999.0,16500.0,SUV,Volkswagen,T-Cross 1.0A TSI R-Line
9197,BMW 3 Series ActiveHybrid 3 M-Sport (New 10-yr COE),140800.0,14070.0,2012-10-31,2979.0,97000.0,Luxury,BMW,3 Series ActiveHybrid 3 M-Sport (New 10-yr COE)
9198,Mercedes-Benz CLA-Class CLA45 AMG 4MATIC,110800.0,43470.0,2014-06-18,1991.0,60000.0,Sports,Mercedes-Benz,CLA-Class CLA45 AMG 4MATIC
9199,Mercedes-Benz C-Class C63 S AMG,430800.0,,,3982.0,9888.0,Sports,Mercedes-Benz,C-Class C63 S AMG
9200,Mercedes-Benz S-Class S500L Mild Hybrid AMG Line 4MATIC Premium Plus,499800.0,45690.0,2021-07-28,2999.0,2688.0,Luxury,Mercedes-Benz,S-Class S500L Mild Hybrid AMG Line 4MATIC Premium Plus
9201,Nissan 200SX S13 (COE till 02/2029),119800.0,18460.0,1991-04-04,1809.0,,Sports,Nissan,200SX S13 (COE till 02/2029)
9202,Toyota 86 2.0M,100000.0,,2016-09-20,1998.0,91000.0,Sports,Toyota,86 2.0M
9203,Audi S5 Coupe 4.2A FSI Quattro (COE till 02/2029),82888.0,12790.0,2009-02-26,4163.0,93000.0,Sports,Audi,S5 Coupe 4.2A FSI Quattro (COE till 02/2029)
9204,Alfa Romeo 2600 Sprint GT,338188.0,,2021-02-25,2584.0,97000.0,Sports,Alfa,Romeo 2600 Sprint GT
9205,Honda Civic Type R 2.0M (COE till 04/2029),129800.0,19500.0,2009-05-28,1998.0,,Sports,Honda,Civic Type R 2.0M (COE till 04/2029)
9206,Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line 4MATIC Premium Plus,331800.0,31520.0,2021-11-19,1991.0,88.0,SUV,Mercedes-Benz,GLC-Class GLC300 Coupe Mild Hybrid AMG Line 4MATIC Premium Plus
9207,Mercedes-Benz E-Class E300 Coupe Mild Hybrid AMG Line Premium Plus Night Edition,350800.0,33100.0,2021-10-07,1991.0,88.0,Sports,Mercedes-Benz,E-Class E300 Coupe Mild Hybrid AMG Line Premium Plus Night Edition
9208,Mercedes-Benz GLA-Class GLA200 AMG Line Premium,235800.0,23300.0,2021-10-29,1332.0,88.0,SUV,Mercedes-Benz,GLA-Class GLA200 AMG Line Premium
9209,Mercedes-Benz Maybach GLS-Class GLS600 Mild Hybrid 4MATIC,1200000.0,,,3982.0,,SUV,Mercedes-Benz,Maybach GLS-Class GLS600 Mild Hybrid 4MATIC
9210,Porsche Boxster Spyder 3.4A PDK (COE till 08/2030),318888.0,39890.0,2011-01-28,3436.0,84200.0,Sports,Porsche,Boxster Spyder 3.4A PDK (COE till 08/2030)
9211,Toyota Emina 2.4A (COE till 10/2028),55800.0,9150.0,1998-10-08,2438.0,,MPV,Toyota,Emina 2.4A (COE till 10/2028)
9212,Mercedes-Benz E-Class E200 Mild Hybrid AMG Line Estate,280988.0,27340.0,2021-09-27,1991.0,88.0,Stationwagon,Mercedes-Benz,E-Class E200 Mild Hybrid AMG Line Estate
9213,Mazda RX-8 1.3M Type RS (COE till 01/2029),108000.0,16850.0,2009-01-30,1308.0,95500.0,Sports,Mazda,RX-8 1.3M Type RS (COE till 01/2029)
9214,Audi A4 1.4A TFSI S-tronic,79800.0,18590.0,2016-03-31,1395.0,69000.0,Luxury,Audi,A4 1.4A TFSI S-tronic
9215,Mitsubishi Lancer 1.6M GLX (COE till 09/2023),18800.0,17820.0,2008-09-25,1584.0,,Sedan,Mitsubishi,Lancer 1.6M GLX (COE till 09/2023)
9216,BMW M Series M4 Convertible Competition Package,248888.0,,2021-06-16,2979.0,17000.0,Sports,BMW,M Series M4 Convertible Competition Package
9217,Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line Premium Plus,320988.0,32440.0,2021-05-14,1991.0,652.0,SUV,Mercedes-Benz,GLC-Class GLC300 Mild Hybrid AMG Line Premium Plus
9218,Mitsubishi Lancer 1.6M GLX (COE till 05/2029),55800.0,8280.0,2009-08-27,1584.0,121000.0,Sedan,Mitsubishi,Lancer 1.6M GLX (COE till 05/2029)
9219,Toyota Noah 2.0A X Welcab,242988.0,,,1986.0,50.0,MPV,Toyota,Noah 2.0A X Welcab
9220,Honda Freed Hybrid 1.5A G Welcab,211988.0,26670.0,2020-01-23,1496.0,88.0,MPV,Honda,Freed Hybrid 1.5A G Welcab
9221,Mercedes-Benz C-Class C63 S AMG,410000.0,,2022-03-11,3982.0,24000.0,Sports,Mercedes-Benz,C-Class C63 S AMG
9222,BMW X1 sDrive18i,132800.0,17560.0,2019-01-31,1499.0,33115.0,SUV,BMW,X1 sDrive18i
